binary_label,playback_label,media_label,template
media,video,anime,{video_play_verb} {audiobook_name} in {anime_provider}
media,video,anime,{generic_play_verb} {audiobook_name} {anime_literal}
media,video,anime,{video_play_verb} {anime_literal} with {character_name}
media,video,anime,{generic_play_verb} {movie_name} from {anime_provider}
media,video,anime,{generic_play_verb} {short_film_name} {anime_literal} adaptation from {anime_provider}
media,video,anime,{video_play_verb} {black_white_movie_name} {anime_literal} in {anime_provider}
media,video,anime,{generic_play_verb} {audiobook_name} {anime_literal} from {anime_provider}
media,video,anime,{generic_play_verb} {short_film_name} {anime_literal} adaptation
media,video,anime,{video_play_verb} {movie_name} in {anime_provider}
media,video,anime,{generic_play_verb} {series_name} {anime_literal} from {anime_provider}
media,video,anime,{generic_play_verb} {anime_genre} {anime_literal} with {character_name}
media,video,anime,{video_play_verb} {silent_movie_name} {anime_literal} adaptation in {anime_provider}
media,video,anime,{video_play_verb} {audiobook_name} {anime_literal}
media,video,anime,{generic_play_verb} {silent_movie_name} {anime_literal} adaptation
media,video,anime,{generic_play_verb} {short_film_name} {anime_literal} from {anime_provider}
media,video,anime,{video_play_verb} {series_name} in {anime_provider}
media,video,anime,{video_play_verb} {short_film_name} {anime_literal}
media,video,anime,{video_play_verb} {anime_genre} in {anime_provider}
media,video,anime,{video_play_verb} {anime_name}
media,video,anime,{video_play_verb} {anime_name} from {anime_provider}
media,video,anime,{video_play_verb} {anime_genre} {anime_literal} featuring {character_name}
media,video,anime,{video_play_verb} {short_film_name} in {anime_provider}
media,video,anime,{generic_play_verb} {short_film_name} in {anime_provider}
media,video,anime,{generic_play_verb} {anime_genre} {anime_literal} featuring {character_name}
media,video,anime,{video_play_verb} {short_film_name} {anime_literal} adaptation
media,video,anime,{generic_play_verb} {short_film_name} {anime_literal} in {anime_provider}
media,video,anime,{video_play_verb} {silent_movie_name} {anime_literal} adaptation from {anime_provider}
media,video,anime,{video_play_verb} {black_white_movie_name} from {anime_provider}
media,video,anime,{generic_play_verb} {anime_genre} in {anime_provider}
media,video,anime,{video_play_verb} {anime_name} in {anime_provider}
media,video,anime,{video_play_verb} {anime_literal} in {anime_provider}
media,video,anime,{generic_play_verb} {anime_genre} {anime_literal}
media,video,anime,{generic_play_verb} {anime_name} {anime_literal} from {anime_provider}
media,video,anime,{generic_play_verb} {anime_genre} {anime_literal} from {anime_provider}
media,video,anime,{generic_play_verb} {anime_genre} with {character_name}
media,video,anime,{video_play_verb} {series_name} {anime_literal} adaptation in {anime_provider}
media,video,anime,{generic_play_verb} {movie_name} {anime_literal}
media,video,anime,{generic_play_verb} {anime_literal} from {anime_provider}
media,video,anime,{video_play_verb} {character_name} {anime_literal}
media,video,anime,{video_play_verb} {anime_name} {anime_literal} from {anime_provider}
media,video,anime,{generic_play_verb} {black_white_movie_name} {anime_literal} from {anime_provider}
media,video,anime,{video_play_verb} {anime_literal} featuring {character_name} in {anime_genre}
media,video,anime,{video_play_verb} {anime_literal}
media,video,anime,{generic_play_verb} {anime_genre} manga adaptation
media,video,anime,{generic_play_verb} {anime_literal} with {character_name}
media,video,anime,{video_play_verb} {short_film_name} {anime_literal} adaptation from {anime_provider}
media,video,anime,{video_play_verb} {anime_literal} from {anime_provider}
media,video,anime,{generic_play_verb} {series_name} in {anime_provider}
media,video,anime,{video_play_verb} {silent_movie_name} {anime_literal} in {anime_provider}
media,video,anime,{generic_play_verb} {movie_name} in {anime_provider}
media,video,anime,{generic_play_verb} {black_white_movie_name} from {anime_provider}
media,video,anime,{generic_play_verb} {series_name} {anime_literal} adaptation
media,video,anime,{video_play_verb} {short_film_name} {anime_literal} in {anime_provider}
media,video,anime,{generic_play_verb} {anime_literal}
media,video,anime,{generic_play_verb} {movie_name} {anime_literal} from {anime_provider}
media,video,anime,{video_play_verb} {movie_name} {anime_literal}
media,video,anime,{video_play_verb} {anime_genre} {anime_literal}
media,video,anime,{generic_play_verb} {anime_provider}
media,video,anime,{generic_play_verb} {series_name} {anime_literal}
media,video,anime,{video_play_verb} {anime_genre} featuring {character_name}
media,video,anime,{generic_play_verb} {silent_movie_name} {anime_literal} in {anime_provider}
media,video,anime,{generic_play_verb} {short_film_name} {anime_literal}
media,video,anime,{video_play_verb} {audiobook_name} from {anime_provider}
media,video,anime,{video_play_verb} {series_name} {anime_literal} in {anime_provider}
media,video,anime,{video_play_verb} {black_white_movie_name} {anime_literal}
media,video,anime,{video_play_verb} {silent_movie_name} {anime_literal} adaptation
media,video,anime,{generic_play_verb} {anime_genre} {anime_literal} with {character_name} as {character_name}
media,video,anime,{generic_play_verb} {black_white_movie_name} {anime_literal} adaptation in {anime_provider}
media,video,anime,{generic_play_verb} {anime_name} from {anime_provider}
media,video,anime,{generic_play_verb} {series_name} {anime_literal} adaptation in {anime_provider}
media,video,anime,{video_play_verb} {anime_provider}
media,video,anime,{video_play_verb} {anime_name} manga adaptation
media,video,anime,{video_play_verb} {movie_name} {anime_literal} adaptation from {anime_provider}
media,video,anime,{video_play_verb} {movie_name} from {anime_provider}
media,video,anime,{generic_play_verb} {silent_movie_name} {anime_literal} adaptation in {anime_provider}
media,video,anime,{video_play_verb} {anime_genre} {anime_literal} with {character_name} as {character_name}
media,video,anime,{generic_play_verb} {anime_genre} from {anime_provider}
media,video,anime,{generic_play_verb} {anime_name} {anime_literal}
media,video,anime,{video_play_verb} {anime_literal} in {anime_genre} with {character_name}
media,video,anime,{generic_play_verb} {silent_movie_name} {anime_literal} from {anime_provider}
media,video,anime,{generic_play_verb} {silent_movie_name} {anime_literal}
media,video,anime,{video_play_verb} {anime_genre} with {character_name}
media,video,anime,{generic_play_verb} {character_name} {anime_literal}
media,video,anime,{video_play_verb} {short_film_name} {anime_literal} from {anime_provider}
media,video,anime,{generic_play_verb} {black_white_movie_name} {anime_literal} in {anime_provider}
media,video,anime,{video_play_verb} {silent_movie_name} {anime_literal} from {anime_provider}
media,video,anime,{video_play_verb} {anime_genre} manga adaptation
media,video,anime,{generic_play_verb} {series_name} {anime_literal} in {anime_provider}
media,video,anime,{generic_play_verb} {black_white_movie_name} {anime_literal} adaptation from {anime_provider}
media,video,anime,{video_play_verb} {series_name} {anime_literal} adaptation
media,video,anime,{generic_play_verb} {movie_name} {anime_literal} adaptation in {anime_provider}
media,video,anime,{generic_play_verb} {silent_movie_name} {anime_literal} adaptation from {anime_provider}
media,video,anime,{video_play_verb} {anime_literal} available in {anime_provider}
media,video,anime,{generic_play_verb} {anime_literal} in {anime_genre} with {character_name}
media,video,anime,{video_play_verb} {anime_genre} from {anime_provider}
media,video,anime,{video_play_verb} {movie_name} {anime_literal} adaptation in {anime_provider}
media,video,anime,{video_play_verb} {audiobook_name} {anime_literal} adaptation
media,video,anime,{video_play_verb} {silent_movie_name} from {anime_provider}
media,video,anime,{video_play_verb} {anime_name} {anime_literal} in {anime_provider}
media,video,anime,{generic_play_verb} {black_white_movie_name} {anime_literal}
media,video,anime,{video_play_verb} {series_name} {anime_literal}
media,audio,asmr,{generic_play_verb} {asmr_genre} {asmr_literal} by {asmr_provider}
media,audio,asmr,{generic_play_verb} {asmr_literal} in {asmr_provider}
media,audio,asmr,{audio_play_verb} {asmr_genre} {asmr_literal} in {asmr_provider}
media,audio,asmr,{generic_play_verb} {asmr_literal} from {asmr_provider}
media,audio,asmr,{generic_play_verb} {short_sound_name} {asmr_genre} trigger
media,audio,asmr,{generic_play_verb} {asmr_genre} {asmr_literal}
media,audio,asmr,{audio_play_verb} {asmr_genre} trigger by {actor_name}
media,audio,asmr,{audio_play_verb} {asmr_genre} {short_sound_name} {asmr_literal} by {actor_name}
media,audio,asmr,{generic_play_verb} {asmr_genre} {short_sound_name} with {asmr_literal}
media,audio,asmr,{audio_play_verb} {asmr_name} {asmr_literal}
media,audio,asmr,{generic_play_verb} {asmr_literal} from {asmr_provider} with {short_sound_name}
media,audio,asmr,{audio_play_verb} {asmr_genre} {asmr_literal} by {actor_name}
media,audio,asmr,{audio_play_verb} {asmr_provider} {asmr_genre} {short_sound_name}
media,audio,asmr,{audio_play_verb} {short_sound_name} {asmr_literal} by {asmr_provider}
media,audio,asmr,{audio_play_verb} {asmr_literal} from {asmr_provider} with {short_sound_name}
media,audio,asmr,{audio_play_verb} {asmr_literal} by {actor_name}
media,audio,asmr,{generic_play_verb} {asmr_literal} by {asmr_provider}
media,audio,asmr,{generic_play_verb} {short_sound_name} {asmr_literal} by {asmr_provider}
media,audio,asmr,{audio_play_verb} {asmr_genre} from {asmr_provider}
media,audio,asmr,{generic_play_verb} {short_sound_name} {asmr_literal} trigger
media,audio,asmr,{generic_play_verb} {asmr_provider}'s {asmr_genre} {short_sound_name}
media,audio,asmr,{audio_play_verb} {asmr_provider}'s {asmr_genre} {short_sound_name}
media,audio,asmr,{audio_play_verb} {asmr_literal} trigger by {actor_name}
media,audio,asmr,{audio_play_verb} {asmr_literal} from {asmr_provider}
media,audio,asmr,{generic_play_verb} {short_sound_name} {asmr_literal}
media,audio,asmr,{audio_play_verb} {asmr_genre} {asmr_literal} by {asmr_provider}
media,audio,asmr,{audio_play_verb} {asmr_genre} {short_sound_name} with {asmr_literal}
media,audio,asmr,{audio_play_verb} {asmr_literal} by {actor_name} from {asmr_provider}
media,audio,asmr,{generic_play_verb} {asmr_provider} {asmr_literal} with {short_sound_name}
media,audio,asmr,{audio_play_verb} {asmr_name} {asmr_literal} in {asmr_provider}
media,audio,asmr,{generic_play_verb} {asmr_genre} {asmr_literal} from {asmr_provider}
media,audio,asmr,{audio_play_verb} {asmr_genre} {asmr_literal} from {asmr_provider}
media,audio,asmr,{audio_play_verb} {asmr_genre} {short_sound_name} {asmr_literal}
media,audio,asmr,{audio_play_verb} {asmr_genre} in {asmr_provider}
media,audio,asmr,{audio_play_verb} {asmr_literal} in {asmr_provider}
media,audio,asmr,{generic_play_verb} {asmr_provider} {asmr_literal} trigger
media,audio,asmr,{generic_play_verb} {asmr_literal} trigger by {actor_name}
media,audio,asmr,{generic_play_verb} {asmr_literal}
media,audio,asmr,{generic_play_verb} {asmr_name} {asmr_literal} from {asmr_provider}
media,audio,asmr,{generic_play_verb} {asmr_genre} {asmr_literal} in {asmr_provider}
media,audio,asmr,{audio_play_verb} {asmr_genre} {asmr_literal} trigger
media,audio,asmr,{audio_play_verb} {asmr_name} in {asmr_provider}
media,audio,asmr,{audio_play_verb} {short_sound_name} {asmr_genre} trigger
media,audio,asmr,{generic_play_verb} {asmr_literal} trigger
media,audio,asmr,{generic_play_verb} {asmr_genre} {asmr_literal} trigger
media,audio,asmr,{generic_play_verb} {short_sound_name} with {asmr_literal}
media,audio,asmr,{audio_play_verb} {asmr_name} from {asmr_provider}
