tag,sentence
SENTENCE:STATEMENT,A gaiola do papagaio deve ser limpa semanalmente
SENTENCE:STATEMENT,A gestão eficiente de projetos leva a resultados bem-sucedidos
SENTENCE:STATEMENT,A gestão eficiente do tempo leva a uma melhor produtividade
SENTENCE:STATEMENT,A gestão eficiente do tempo é chave para a produtividade
SENTENCE:STATEMENT,A guloseima favorita do meu cão é manteiga de amendoim
SENTENCE:STATEMENT,A impressora está conectada e pronta a usar
SENTENCE:STATEMENT,A impressora precisa de um novo cartucho de tinta
SENTENCE:STATEMENT,A inscrição para o campo de verão está agora aberta
SENTENCE:STATEMENT,A inspeção da propriedade está marcada para amanhã
SENTENCE:STATEMENT,A instalação do software está completa
SENTENCE:STATEMENT,A inteligência artificial está a transformar indústrias
SENTENCE:STATEMENT,A interface do utilizador foi redesenhada
SENTENCE:STATEMENT,A interrupção de energia afetou todo o bairro
SENTENCE:STATEMENT,A literacia digital é essencial no mundo atual
SENTENCE:STATEMENT,A manutenção do site foi concluída com sucesso
SENTENCE:STATEMENT,A mudança climática requer ação imediata
SENTENCE:STATEMENT,A mudança climática é uma questão global urgente
SENTENCE:STATEMENT,A máquina de lavar completou o ciclo
SENTENCE:STATEMENT,A máquina de lavar envia notificações quando o ciclo está completo
SENTENCE:STATEMENT,A máquina de lavar enviará uma notificação quando estiver concluída
SENTENCE:STATEMENT,A música tem um impacto profundo nas emoções humanas
SENTENCE:STATEMENT,A nossa casa tem um sistema de aquecimento central
SENTENCE:STATEMENT,A nossa equipa está a trabalhar num projeto inovador
SENTENCE:STATEMENT,A nova atualização de software está agora disponível
SENTENCE:STATEMENT,A nova atualização de software inclui várias correções de bugs
SENTENCE:STATEMENT,A nova atualização de software inclui várias melhorias
SENTENCE:STATEMENT,A nova atualização inclui várias correções de bugs
SENTENCE:STATEMENT,A nova funcionalidade do app está agora disponível
SENTENCE:STATEMENT,A nova funcionalidade do app é muito intuitiva
SENTENCE:STATEMENT,A nova funcionalidade permite uma melhor personalização
SENTENCE:STATEMENT,A nova localização da loja abrirá em breve
SENTENCE:STATEMENT,A nova orientação para funcionários começa às 9 da manhã
SENTENCE:STATEMENT,A nova política começará a ter efeito a partir de segunda-feira
SENTENCE:STATEMENT,A nova política entra em vigor no próximo mês
SENTENCE:STATEMENT,A nova política será implementada no próximo mês
SENTENCE:STATEMENT,A nova política visa melhorar a eficiência no local de trabalho
SENTENCE:STATEMENT,A nova temporada do programa estreia na próxima semana
SENTENCE:STATEMENT,A nova versão do app inclui várias melhorias
SENTENCE:STATEMENT,A nutrição equilibrada é crucial para o bem-estar
SENTENCE:STATEMENT,A pesquisa deles foca em soluções de energia sustentável
SENTENCE:STATEMENT,A playlist está atualmente em modo aleatório
SENTENCE:STATEMENT,A playlist está configurada para tocar em modo aleatório
SENTENCE:STATEMENT,A playlist inclui sucessos antigos e novos
SENTENCE:STATEMENT,A playlist tem mais de 50 faixas
SENTENCE:STATEMENT,A política de trabalho remoto foi atualizada
SENTENCE:STATEMENT,A previsão do tempo prevê chuva esta tarde
SENTENCE:STATEMENT,A previsão do tempo prevê chuva para amanhã
SENTENCE:STATEMENT,A privacidade dos dados é uma prioridade para nós
SENTENCE:STATEMENT,A próxima faixa conta com um artista popular
SENTENCE:STATEMENT,A qualidade do vídeo está definida para HD
SENTENCE:STATEMENT,A receita está pronta para ser levantada
SENTENCE:STATEMENT,A remessa é esperada para chegar até sexta-feira
SENTENCE:STATEMENT,A renovação da assinatura foi processada
SENTENCE:STATEMENT,A renovação do registo do veículo está a aproximar-se
SENTENCE:STATEMENT,A resolução do vídeo está definida para 4K
SENTENCE:STATEMENT,A satisfação do cliente é uma prioridade máxima para a empresa
SENTENCE:STATEMENT,A satisfação do cliente é uma prioridade máxima para o negócio
SENTENCE:STATEMENT,A sessão de treino foi intensa hoje
SENTENCE:STATEMENT,A sua pesquisa foca em fontes de energia renováveis
SENTENCE:STATEMENT,A tecnologia evolui a um ritmo rápido
SENTENCE:STATEMENT,A televisão tem capacidades de streaming integradas
SENTENCE:STATEMENT,A temperatura exterior é atualmente de 50 graus Fahrenheit
SENTENCE:STATEMENT,A temperatura na casa é mantida automaticamente
SENTENCE:STATEMENT,A trama gira em torno de um mistério complexo
SENTENCE:STATEMENT,A tua consulta está marcada para as 10 da manhã
SENTENCE:STATEMENT,A tua lista de compras foi atualizada
SENTENCE:STATEMENT,A tua notificação foi definida
SENTENCE:STATEMENT,A tua reserva está confirmada para o jantar às 20h
SENTENCE:STATEMENT,A tua subscrição foi renovada com sucesso
SENTENCE:STATEMENT,A água ferve a 100 graus Celsius
SENTENCE:STATEMENT,A água na piscina está cristalina
SENTENCE:STATEMENT,Acabei de começar uma nova série de podcasts em francês
SENTENCE:STATEMENT,Acabei de terminar de assistir à última temporada de "Stranger Things"
SENTENCE:STATEMENT,Acendi as luzes do jardim para a noite
SENTENCE:STATEMENT,Acredito em tratar os outros com gentileza
SENTENCE:STATEMENT,Acredito no poder do pensamento positivo
SENTENCE:STATEMENT,Acredito que a música é uma linguagem universal
SENTENCE:STATEMENT,Acredito que aprender um novo idioma é muito gratificante
SENTENCE:STATEMENT,Acredito que o exercício é importante para um estilo de vida saudável
SENTENCE:STATEMENT,Adicionei "Narcos" à minha lista de reprodução ontem à noite
SENTENCE:STATEMENT,Adicionei esta faixa à minha lista de reprodução
SENTENCE:STATEMENT,Adicionei uma nova opção de idioma ao aplicativo
SENTENCE:STATEMENT,Agendei uma tosquia para o meu cão na próxima semana
SENTENCE:STATEMENT,Ajustei as configurações da porta da garagem para melhor controlo
SENTENCE:STATEMENT,Ajustei as configurações do altifalante para melhor qualidade de som
SENTENCE:STATEMENT,Ajustei as configurações para incluir russo
SENTENCE:STATEMENT,Ajustei as persianas para deixar entrar mais luz
SENTENCE:STATEMENT,Ajustei o feedback de voz para mandarim
SENTENCE:STATEMENT,Ajustei o sistema de irrigação para o jardim
SENTENCE:STATEMENT,Ajustei o tamanho das legendas para melhor legibilidade
SENTENCE:STATEMENT,Ajustei o termóstato para 22 graus Celsius
SENTENCE:STATEMENT,Ajustei o volume dos altifalantes para uma noite tranquila
SENTENCE:STATEMENT,Ajustei o volume para a palestra em russo
SENTENCE:STATEMENT,Ajustei o volume para uma melhor experiência auditiva
SENTENCE:STATEMENT,Algoritmos de aprendizagem automática impulsionam funcionalidades avançadas
SENTENCE:STATEMENT,Alimentar o coelho com vegetais frescos é importante
SENTENCE:STATEMENT,Alterei a cor das luzes da sala de estar para azul
SENTENCE:STATEMENT,Alterei a faixa de áudio para português do Brasil
SENTENCE:STATEMENT,Alterei a voz para um sotaque inglês australiano
SENTENCE:STATEMENT,Alterei as configurações de idioma para português
SENTENCE:STATEMENT,Alterei as configurações de pronúncia para inglês britânico
SENTENCE:STATEMENT,Alterei as configurações de áudio para a melhor experiência
SENTENCE:STATEMENT,Alterei as luzes do quarto para uma cor suave para relaxar
SENTENCE:STATEMENT,Alterei o canal da TV para acompanhar o evento desportivo ao vivo
SENTENCE:STATEMENT,Alterei o canal da TV para as notícias
SENTENCE:STATEMENT,Alterei o idioma do assistente para italiano
SENTENCE:STATEMENT,Alterei o idioma para coreano para melhor compreensão
SENTENCE:STATEMENT,Alterei para a transmissão de notícias alemãs
SENTENCE:STATEMENT,Angela White tem estado ativa na indústria há mais de uma década
SENTENCE:STATEMENT,Angela White é uma atriz de filmes adultos popular
SENTENCE:STATEMENT,Aprender uma nova língua abre muitas oportunidades
SENTENCE:STATEMENT,As abelhas desempenham um papel crucial na polinização das plantas
SENTENCE:STATEMENT,As abelhas são essenciais para o ecossistema devido ao seu papel na polinização
SENTENCE:STATEMENT,As avaliações de desempenho anuais ajudam a acompanhar o progresso
SENTENCE:STATEMENT,As câmaras de segurança estão a monitorizar o jardim da frente
SENTENCE:STATEMENT,As câmaras de segurança fornecem transmissão ao vivo para o seu telefone
SENTENCE:STATEMENT,As ferramentas de agendamento eficientes podem melhorar a produtividade
SENTENCE:STATEMENT,As habilidades de gestão de tempo são essenciais para a produtividade
SENTENCE:STATEMENT,As imagens das câmaras de segurança são acessíveis através da aplicação
SENTENCE:STATEMENT,As legendas não estão disponíveis para este filme
SENTENCE:STATEMENT,As luzes inteligentes podem ser controladas através da aplicação
SENTENCE:STATEMENT,As luzes inteligentes podem ser controladas remotamente
SENTENCE:STATEMENT,As lâmpadas inteligentes podem mudar de cor
SENTENCE:STATEMENT,As lâmpadas inteligentes podem ser controladas através da aplicação
SENTENCE:STATEMENT,As persianas da janela estão presas a meio caminho
SENTENCE:STATEMENT,As persianas inteligentes podem ser controladas por comandos de voz
SENTENCE:STATEMENT,As pessoas devem ser tratadas igualmente independentemente da sua raça, género ou sexualidade
SENTENCE:STATEMENT,As reuniões virtuais tornaram-se uma prática padrão
SENTENCE:STATEMENT,Assegurei que a porta da garagem está fechada antes de sair
SENTENCE:STATEMENT,Assegurei que a porta da garagem permanece fechada quando não está em uso
SENTENCE:STATEMENT,Assegurei que a televisão será silenciosa durante as horas tardias
SENTENCE:STATEMENT,Assegurei que o assistente agora responde em russo
SENTENCE:STATEMENT,Assistentes de voz podem simplificar tarefas diárias
SENTENCE:STATEMENT,Assistentes virtuais estão a tornar-se mais intuitivos
SENTENCE:STATEMENT,Ativar recursos de pesquisa segura evita o acesso a material adulto
SENTENCE:STATEMENT,Ativei a funcionalidade multilíngue do assistente de voz
SENTENCE:STATEMENT,Ativei a função de conversão de texto em fala para espanhol
SENTENCE:STATEMENT,Ativei a função de conversão de texto em fala para português
SENTENCE:STATEMENT,Ativei as legendas em português para este filme
SENTENCE:STATEMENT,Ativei as legendas para melhor compreensão
SENTENCE:STATEMENT,Ativei as legendas para o filme em hindi
SENTENCE:STATEMENT,Ativei o guia de pronúncia para mandarim
SENTENCE:STATEMENT,Ativei o modo bilingue para uma melhor prática de idiomas
SENTENCE:STATEMENT,Ativei o modo de aprendizagem de idiomas em francês
SENTENCE:STATEMENT,Ativei o modo noturno em todas as câmaras de segurança para melhor visibilidade
SENTENCE:STATEMENT,Ativei o sistema de segurança doméstica antes de sair
SENTENCE:STATEMENT,Atualizações regulares melhoram o desempenho do software
SENTENCE:STATEMENT,Atualizei as definições de idioma para incluir espanhol
SENTENCE:STATEMENT,Atualizei as definições de idioma para japonês
SENTENCE:STATEMENT,Atualizei as definições de voz para alemão
SENTENCE:STATEMENT,Atualizei o dicionário com novo vocabulário em russo
SENTENCE:STATEMENT,Atualizei o firmware da câmera de segurança
SENTENCE:STATEMENT,Atualizei o sistema de automação doméstica com novas rotinas
SENTENCE:STATEMENT,Aumentei o volume para que possamos ouvir melhor
SENTENCE:STATEMENT,Avanços tecnológicos estão a moldar o futuro
SENTENCE:STATEMENT,Avanços tecnológicos são rápidos e constantes
SENTENCE:STATEMENT,Baralhei a lista de reprodução de música em português
SENTENCE:STATEMENT,Bloquear conteúdo explícito ajuda a manter uma experiência de navegação limpa
SENTENCE:STATEMENT,Brandi Love tem uma base de fãs significativa
SENTENCE:STATEMENT,Brandi Love é reconhecida pelas suas performances e aparições
SENTENCE:STATEMENT,Coloquei uma nova lista de reprodução para a nossa festa
SENTENCE:STATEMENT,Comecei a máquina de café esta manhã
SENTENCE:STATEMENT,Comecei a ouvir a lista de reprodução de músicas árabes
SENTENCE:STATEMENT,Comecei o curso de italiano a partir da primeira lição
SENTENCE:STATEMENT,Comecei uma maratona de filmes este fim de semana
SENTENCE:STATEMENT,Comecei uma nova lista de reprodução com as minhas faixas favoritas
SENTENCE:STATEMENT,Comer de forma saudável é essencial para uma boa saúde
SENTENCE:STATEMENT,Compreender diferentes culturas alarga a nossa perspetiva
SENTENCE:STATEMENT,Compreender diferentes perspetivas melhora a comunicação
SENTENCE:STATEMENT,Compreender o comportamento dos utilizadores é crucial para o desenvolvimento de produtos
SENTENCE:STATEMENT,Compreender o feedback dos clientes é vital para a melhoria
SENTENCE:STATEMENT,Configurar controlos parentais garante um ambiente online mais seguro
SENTENCE:STATEMENT,Configurar filtros de conteúdo é crucial para uma navegação segura
SENTENCE:STATEMENT,Configurei a conversão de texto em fala para ler em italiano
SENTENCE:STATEMENT,Configurei a câmera de animais de estimação para monitorizar a atividade do meu cão
SENTENCE:STATEMENT,Configurei o assistente de voz para compreender coreano
SENTENCE:STATEMENT,Configurei o assistente para ler textos em italiano
SENTENCE:STATEMENT,Configurei o centro de mídia para reproduzir conteúdo da minha lista de reprodução
SENTENCE:STATEMENT,Configurei o sistema de segurança para me notificar de qualquer atividade suspeita
SENTENCE:STATEMENT,Configurei os altifalantes da sala de estar para tocar uma lista de reprodução relaxante
SENTENCE:STATEMENT,Configurei um alimentador automático para o meu gato
SENTENCE:STATEMENT,Cozinhar em casa é muitas vezes mais saudável do que comer fora num restaurante
SENTENCE:STATEMENT,Defini a conversão de texto em fala para mandarim para clareza
SENTENCE:STATEMENT,Defini a máquina de lavar para começar à meia-noite
SENTENCE:STATEMENT,Defini a preferência de idioma para japonês
SENTENCE:STATEMENT,Defini as luzes do jardim para acender ao anoitecer
SENTENCE:STATEMENT,Defini o assistente de voz para falar em francês
SENTENCE:STATEMENT,Defini o esquentador de água para a sua temperatura máxima para um banho quente
SENTENCE:STATEMENT,Defini o leitor de áudio para embaralhar músicas em francês
SENTENCE:STATEMENT,Defini o media player para reproduzir automaticamente o próximo episódio
SENTENCE:STATEMENT,Defini o purificador de ar para funcionar durante duas horas
SENTENCE:STATEMENT,Defini o sistema de alarme para ativar todas as noites às 23h
SENTENCE:STATEMENT,Defini o ventilador para baixa velocidade no escritório
SENTENCE:STATEMENT,Defini um lembrete para dar medicação ao meu animal ao meio-dia
SENTENCE:STATEMENT,Defini um temporizador para o podcast em inglês terminar
SENTENCE:STATEMENT,Definições de pesquisa segura podem filtrar conteúdos inapropriados
SENTENCE:STATEMENT,Descarreguei o último filme alemão para visualização offline
SENTENCE:STATEMENT,Descarreguei o último pacote de idiomas para o assistente
SENTENCE:STATEMENT,Desconectei-me da Netflix acidentalmente
SENTENCE:STATEMENT,Desenvolver habilidades de liderança pode beneficiar a sua carreira
SENTENCE:STATEMENT,Desliguei a TV antes de ir para a cama
SENTENCE:STATEMENT,Desliguei a câmera de animais de estimação depois de verificar a atividade do meu cão
SENTENCE:STATEMENT,Desliguei a música de fundo para a lição de idiomas
SENTENCE:STATEMENT,Desliguei a tomada inteligente para conservar energia enquanto estou fora
SENTENCE:STATEMENT,Desliguei as luzes da cozinha
SENTENCE:STATEMENT,Desliguei o desumidificador no porão
SENTENCE:STATEMENT,Desliguei todas as luzes antes de sair
SENTENCE:STATEMENT,Devemos priorizar fontes de energia renovável
SENTENCE:STATEMENT,Devemos todos esforçar-nos para ser mais ambientalmente conscientes no nosso dia-a-dia
SENTENCE:STATEMENT,Dispositivos domésticos inteligentes aumentam a conveniência
SENTENCE:STATEMENT,Ela gosta de pintar no seu tempo livre
SENTENCE:STATEMENT,Ela lê dois jornais todos os dias
SENTENCE:STATEMENT,Ela participa regularmente em serviços comunitários
SENTENCE:STATEMENT,Ela prefere chá a café pelos seus efeitos calmantes
SENTENCE:STATEMENT,Ela tem um talento para resolver problemas complexos
SENTENCE:STATEMENT,Ela é apaixonada por moda sustentável
SENTENCE:STATEMENT,Ela é excelente em design gráfico
SENTENCE:STATEMENT,Ela é excelente na resolução de problemas matemáticos
SENTENCE:STATEMENT,Ela é uma cozinheira excelente
SENTENCE:STATEMENT,Ele concluiu o seu curso em ciências ambientais
SENTENCE:STATEMENT,Ele tem estudado a mudança climática há vários anos
SENTENCE:STATEMENT,Ele toca violino excepcionalmente bem
SENTENCE:STATEMENT,Ele é habilidoso tanto em design gráfico como em desenvolvimento web
SENTENCE:STATEMENT,Encomendei mais comida para o meu gato online
SENTENCE:STATEMENT,Encontrei um ótimo documentário para assistir
SENTENCE:STATEMENT,Escureci as luzes da sala de estar para a noite de cinema
SENTENCE:STATEMENT,Esforço consistente leva ao sucesso
SENTENCE:STATEMENT,Espera-se que a temperatura baixe esta noite
SENTENCE:STATEMENT,Espera-se que o tempo esteja ensolarado amanhã
SENTENCE:STATEMENT,Espera-se que o tempo seja ameno esta semana
SENTENCE:STATEMENT,Esta receita requer ingredientes frescos
SENTENCE:STATEMENT,Este audiobook ganhou vários prémios literários
SENTENCE:STATEMENT,Este audiobook oferece uma perspetiva única sobre a história
SENTENCE:STATEMENT,Este audiobook é altamente recomendado para amantes de thrillers
SENTENCE:STATEMENT,Este audiobook é perfeito para uma longa viagem
SENTENCE:STATEMENT,Este livro fornece um guia abrangente sobre marketing digital
SENTENCE:STATEMENT,Este romance fornece uma visão sobre eventos históricos
SENTENCE:STATEMENT,Estão a desenvolver um novo app para gestão de finanças pessoais
SENTENCE:STATEMENT,Estão a implementar novas medidas de segurança
SENTENCE:STATEMENT,Estão a lançar um novo produto no próximo mês
SENTENCE:STATEMENT,Estão a organizar um evento de caridade
SENTENCE:STATEMENT,Estão a planear visitar a Europa no próximo ano
SENTENCE:STATEMENT,Eu gosto de atividades ao ar livre e caminhadas
SENTENCE:STATEMENT,Eu gosto de atividades ao ar livre e desportos
SENTENCE:STATEMENT,Eu gosto de estar ao ar livre e praticar desporto
SENTENCE:STATEMENT,Eu gosto de estar na natureza e explorar novas trilhas
SENTENCE:STATEMENT,Eu gosto de explorar trilhas na natureza
SENTENCE:STATEMENT,Eu gosto de fazer caminhadas ao ar livre
SENTENCE:STATEMENT,Eu gosto de fazer caminhadas e explorar a natureza
SENTENCE:STATEMENT,Eu gosto de fazer caminhadas na natureza
SENTENCE:STATEMENT,Eu gosto de passar tempo na natureza e explorar trilhas
SENTENCE:STATEMENT,Eu gosto de praticar desporto ao ar livre
SENTENCE:STATEMENT,Eu gosto de praticar desporto e estar ao ar livre
SENTENCE:STATEMENT,Eu gosto de praticar desporto na natureza
SENTENCE:STATEMENT,Exercício regular contribui para o bem-estar geral
SENTENCE:STATEMENT,Exercício regular é benéfico para a saúde mental
SENTENCE:STATEMENT,Explorar diferentes culturas pode alargar a perspectiva de alguém
SENTENCE:STATEMENT,Falar em público pode melhorar a tua presença profissional
SENTENCE:STATEMENT,Feedback regular ajuda a melhorar o desempenho
